light_count,shadows,visibility,effective_visibility,lighting_path,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_ms,cpu_ms,readback_cpu_ms,source_csv,acquisition_index
64,off,direct,direct,forward,Release,2,5,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.041088,0.000000,0,0,0.000000,0.000000,0.000000,3.045536,4.370534,0.941135,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,6,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.042944,0.000000,0,0,0.000000,0.000000,0.000000,3.311840,4.895835,0.910949,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,7,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.040416,0.000000,0,0,0.000000,0.000000,0.000000,3.049792,4.321722,0.865603,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,8,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.040288,0.000000,0,0,0.000000,0.000000,0.000000,3.046880,4.360185,0.925005,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,9,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.043584,0.000000,0,0,0.000000,0.000000,0.000000,2.619136,4.233816,1.144228,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,10,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.040384,0.000000,0,0,0.000000,0.000000,0.000000,3.183776,4.927705,1.174275,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,11,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.040384,0.000000,0,0,0.000000,0.000000,0.000000,3.046656,4.667704,1.107829,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,12,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.038336,0.000000,0,0,0.000000,0.000000,0.000000,2.704928,4.346559,1.096258,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,13,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.042528,0.000000,0,0,0.000000,0.000000,0.000000,2.911456,4.590960,1.102510,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,14,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.040640,0.000000,0,0,0.000000,0.000000,0.000000,3.055936,4.679947,1.093953,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,15,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.041760,0.000000,0,0,0.000000,0.000000,0.000000,2.732160,4.313887,1.072583,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,16,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.040128,0.000000,0,0,0.000000,0.000000,0.000000,3.190560,4.967239,1.166270,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,17,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.039424,0.000000,0,0,0.000000,0.000000,0.000000,3.057728,4.667324,1.105976,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,18,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.040384,0.000000,0,0,0.000000,0.000000,0.000000,2.730688,4.352430,1.092501,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,19,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.037920,0.000000,0,0,0.000000,0.000000,0.000000,2.886688,4.515969,1.046915,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,20,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.038432,0.000000,0,0,0.000000,0.000000,0.000000,3.081888,5.130758,1.579139,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,21,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.038560,0.000000,0,0,0.000000,0.000000,0.000000,3.195232,4.907868,1.051844,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,22,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.042496,0.000000,0,0,0.000000,0.000000,0.000000,2.740640,4.039470,0.870552,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,23,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.038752,0.000000,0,0,0.000000,0.000000,0.000000,2.271168,3.355299,0.791774,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,24,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.041696,0.000000,0,0,0.000000,0.000000,0.000000,2.524384,3.636670,0.814697,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,25,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.038528,0.000000,0,0,0.000000,0.000000,0.000000,2.810304,4.152092,0.970300,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,26,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.042432,0.000000,0,0,0.000000,0.000000,0.000000,2.735392,4.293248,0.902352,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,27,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.044128,0.000000,0,0,0.000000,0.000000,0.000000,3.307744,4.637067,0.823534,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,28,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.040480,0.000000,0,0,0.000000,0.000000,0.000000,2.820672,4.177149,1.016848,shadows-off_direct_lights-064_run-2.csv,21
64,off,direct,direct,forward,Release,2,29,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,64,0,0,0,0,0,0,10,59575296,1.039360,0.000000,0,0,0.000000,0.000000,0.000000,3.012512,4.296695,0.870522,shadows-off_direct_lights-064_run-2.csv,21
16,off,direct,direct,forward,Release,2,0,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277760,0.000000,0,0,0.000000,0.000000,0.000000,2.060992,3.351051,0.862898,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,1,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278208,0.000000,0,0,0.000000,0.000000,0.000000,1.780544,3.108123,0.892494,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,2,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.276512,0.000000,0,0,0.000000,0.000000,0.000000,2.086272,3.428287,0.883517,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,3,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278272,0.000000,0,0,0.000000,0.000000,0.000000,1.518688,2.754697,0.854572,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,4,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277184,0.000000,0,0,0.000000,0.000000,0.000000,1.509568,2.782188,0.866214,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,5,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278144,0.000000,0,0,0.000000,0.000000,0.000000,1.620448,2.990511,0.943840,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,6,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278560,0.000000,0,0,0.000000,0.000000,0.000000,1.818400,3.373323,0.886452,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,7,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278528,0.000000,0,0,0.000000,0.000000,0.000000,1.702080,3.229912,0.907612,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,8,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278624,0.000000,0,0,0.000000,0.000000,0.000000,1.790240,3.441703,0.870712,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,9,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278464,0.000000,0,0,0.000000,0.000000,0.000000,1.696096,3.548824,0.913864,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,10,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278464,0.000000,0,0,0.000000,0.000000,0.000000,1.839264,3.462552,0.858379,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,11,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278528,0.000000,0,0,0.000000,0.000000,0.000000,1.692800,3.441732,0.919835,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,12,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278528,0.000000,0,0,0.000000,0.000000,0.000000,1.501024,3.090900,0.886352,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,13,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277952,0.000000,0,0,0.000000,0.000000,0.000000,2.222272,3.706291,1.005787,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,14,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278272,0.000000,0,0,0.000000,0.000000,0.000000,1.730496,3.468603,0.956183,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,15,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.276864,0.000000,0,0,0.000000,0.000000,0.000000,1.693056,3.568822,1.031866,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,16,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278240,0.000000,0,0,0.000000,0.000000,0.000000,1.501376,3.120125,0.933752,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,17,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278336,0.000000,0,0,0.000000,0.000000,0.000000,1.619168,3.824194,0.947959,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,18,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277440,0.000000,0,0,0.000000,0.000000,0.000000,1.790656,3.302900,0.833031,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,19,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278208,0.000000,0,0,0.000000,0.000000,0.000000,1.695968,3.227258,0.983204,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,20,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278400,0.000000,0,0,0.000000,0.000000,0.000000,1.501344,2.958069,0.947978,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,21,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278528,0.000000,0,0,0.000000,0.000000,0.000000,2.057536,3.475646,0.978726,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,22,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.279648,0.000000,0,0,0.000000,0.000000,0.000000,2.009472,3.451781,0.924053,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,23,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277792,0.000000,0,0,0.000000,0.000000,0.000000,2.059264,3.537743,0.972785,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,24,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.279296,0.000000,0,0,0.000000,0.000000,0.000000,2.009248,3.323309,0.872837,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,25,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.277504,0.000000,0,0,0.000000,0.000000,0.000000,2.067584,3.603998,1.089365,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,26,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278944,0.000000,0,0,0.000000,0.000000,0.000000,2.015008,3.544637,0.955372,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,27,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278240,0.000000,0,0,0.000000,0.000000,0.000000,2.059840,3.541290,1.011288,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,28,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.278272,0.000000,0,0,0.000000,0.000000,0.000000,1.778112,3.145203,0.888055,shadows-off_direct_lights-016_run-2.csv,22
16,off,direct,direct,forward,Release,2,29,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,16,0,0,0,0,0,0,10,59571456,0.279232,0.000000,0,0,0.000000,0.000000,0.000000,2.219104,3.740535,1.057465,shadows-off_direct_lights-016_run-2.csv,22
128,off,direct,direct,forward,Release,2,0,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.062240,0.000000,0,0,0.000000,0.000000,0.000000,4.042848,5.382153,0.897904,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,1,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.062336,0.000000,0,0,0.000000,0.000000,0.000000,4.194528,5.598060,0.925426,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,2,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.064544,0.000000,0,0,0.000000,0.000000,0.000000,4.083008,5.499223,0.972345,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,3,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.062272,0.000000,0,0,0.000000,0.000000,0.000000,4.326432,5.778851,0.958337,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,4,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.055872,0.000000,0,0,0.000000,0.000000,0.000000,4.290240,5.963780,0.891882,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,5,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.062336,0.000000,0,0,0.000000,0.000000,0.000000,4.618528,6.088595,0.924804,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,6,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.061952,0.000000,0,0,0.000000,0.000000,0.000000,4.580032,6.257383,0.958217,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,7,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.062336,0.000000,0,0,0.000000,0.000000,0.000000,3.888192,5.348930,0.930254,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,8,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.067968,0.000000,0,0,0.000000,0.000000,0.000000,3.737024,5.340223,0.856807,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,9,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.068992,0.000000,0,0,0.000000,0.000000,0.000000,4.430816,5.917002,1.000227,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,10,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.059296,0.000000,0,0,0.000000,0.000000,0.000000,4.515264,6.417275,1.204563,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,11,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.072224,0.000000,0,0,0.000000,0.000000,0.000000,4.334816,6.293351,1.218759,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,12,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.061152,0.000000,0,0,0.000000,0.000000,0.000000,4.653120,6.457220,0.936516,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,13,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.050272,0.000000,0,0,0.000000,0.000000,0.000000,4.575072,6.071563,0.941686,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,14,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.059328,0.000000,0,0,0.000000,0.000000,0.000000,3.890208,5.918545,1.480552,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,15,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.054880,0.000000,0,0,0.000000,0.000000,0.000000,4.024544,5.609672,0.967786,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,16,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.048192,0.000000,0,0,0.000000,0.000000,0.000000,3.666784,5.889048,1.272451,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,17,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.058240,0.000000,0,0,0.000000,0.000000,0.000000,4.412608,6.259477,1.204643,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,18,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.055136,0.000000,0,0,0.000000,0.000000,0.000000,4.300416,5.874802,0.940193,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,19,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.058432,0.000000,0,0,0.000000,0.000000,0.000000,4.590944,6.100306,0.965211,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,20,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.051008,0.000000,0,0,0.000000,0.000000,0.000000,3.987136,5.621875,0.951745,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,21,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.054144,0.000000,0,0,0.000000,0.000000,0.000000,3.871584,5.527857,1.092861,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,22,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.051936,0.000000,0,0,0.000000,0.000000,0.000000,4.147552,6.175579,0.896380,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,23,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.061952,0.000000,0,0,0.000000,0.000000,0.000000,4.066496,5.517247,0.996029,shadows-off_direct_lights-128_run-2.csv,23
128,off,direct,direct,forward,Release,2,24,NVIDIA GeForce RTX 2080 Ti,NVIDIA-595.84,029ccb181a7a6352856df564cc98815a34397388,1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.049600,0.000000,0,0,0.000000,0.000000,0.000000,4.280352,5.739587,0.909295,shadows-off_direct_lights-128_run-2.csv,23
