light_count,shadows,visibility,effective_visibility,lighting_path,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_ms,cpu_ms,readback_cpu_ms
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,0,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.537792,0.005664,0,0,0.000000,0.000000,0.000000,2.578912,4.353232,1.132336
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,1,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.541504,0.005664,0,0,0.000000,0.000000,0.000000,2.091936,4.010825,1.203079
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,2,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.542752,0.005856,0,0,0.000000,0.000000,0.000000,2.909184,4.506040,1.078023
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,3,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.539616,0.005920,0,0,0.000000,0.000000,0.000000,2.256416,3.956523,1.153025
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,4,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.537152,0.005216,0,0,0.000000,0.000000,0.000000,2.116992,4.306333,1.267581
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,5,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.540256,0.005952,0,0,0.000000,0.000000,0.000000,2.265568,4.005185,1.157444
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,6,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.539872,0.005056,0,0,0.000000,0.000000,0.000000,1.937632,3.849491,1.152694
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,7,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.539840,0.005696,0,0,0.000000,0.000000,0.000000,2.662688,4.271538,1.052565
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,8,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.537952,0.005664,0,0,0.000000,0.000000,0.000000,2.300864,4.035342,1.196868
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,9,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.538080,0.005728,0,0,0.000000,0.000000,0.000000,2.471680,4.370744,1.285215
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,10,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.541248,0.005664,0,0,0.000000,0.000000,0.000000,2.258880,3.897522,1.076371
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,11,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.539808,0.005696,0,0,0.000000,0.000000,0.000000,2.066592,3.880861,1.236713
32,off,gpu-occlusion,gpu-occlusion,forward,Release,3,12,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,32,0,0,0,0,0,0,2,104294144,0.538592,0.005760,0,0,0.000000,0.000000,0.000000,2.184800,3.755434,1.052445
