light_count,shadows,visibility,effective_visibility,lighting_path,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_ms,cpu_ms,readback_cpu_ms
32,on,direct,direct,forward,Release,2,0,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567552,0.000000,0,0,0.000000,0.018144,0.018144,1.935360,3.410884,0.968617
32,on,direct,direct,forward,Release,2,1,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567648,0.000000,0,0,0.000000,0.018080,0.018080,2.078528,3.611883,1.048157
32,on,direct,direct,forward,Release,2,2,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.569216,0.000000,0,0,0.000000,0.017248,0.017248,1.935648,3.491997,0.913483
32,on,direct,direct,forward,Release,2,3,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567296,0.000000,0,0,0.000000,0.018432,0.018432,1.812512,3.348676,1.063597
32,on,direct,direct,forward,Release,2,4,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567360,0.000000,0,0,0.000000,0.018368,0.018368,1.937600,3.369396,0.889187
32,on,direct,direct,forward,Release,2,5,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567040,0.000000,0,0,0.000000,0.018016,0.018016,2.074464,3.577648,1.010086
32,on,direct,direct,forward,Release,2,6,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.571072,0.000000,0,0,0.000000,0.018144,0.018144,2.104608,3.771404,0.863088
32,on,direct,direct,forward,Release,2,7,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567296,0.000000,0,0,0.000000,0.018304,0.018304,1.810688,3.173616,0.942968
32,on,direct,direct,forward,Release,2,8,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.569344,0.000000,0,0,0.000000,0.018432,0.018432,1.940320,3.359206,0.899226
32,on,direct,direct,forward,Release,2,9,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565568,0.000000,0,0,0.000000,0.018112,0.018112,1.810080,3.450108,0.979488
32,on,direct,direct,forward,Release,2,10,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567968,0.000000,0,0,0.000000,0.017760,0.017760,1.806144,3.229802,0.876493
32,on,direct,direct,forward,Release,2,11,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.568064,0.000000,0,0,0.000000,0.017664,0.017664,2.075296,3.556949,0.977273
32,on,direct,direct,forward,Release,2,12,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.569472,0.000000,0,0,0.000000,0.017440,0.017440,1.937248,3.382050,0.886232
32,on,direct,direct,forward,Release,2,13,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565344,0.000000,0,0,0.000000,0.018336,0.018336,1.945824,3.692235,0.866855
32,on,direct,direct,forward,Release,2,14,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.569248,0.000000,0,0,0.000000,0.018304,0.018304,1.806624,3.222589,0.963377
32,on,direct,direct,forward,Release,2,15,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566816,0.000000,0,0,0.000000,0.017088,0.017088,2.069760,3.699117,1.045051
32,on,direct,direct,forward,Release,2,16,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.573056,0.000000,0,0,0.000000,0.017376,0.017376,1.925152,3.698537,1.149439
32,on,direct,direct,forward,Release,2,17,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566944,0.000000,0,0,0.000000,0.017280,0.017280,2.239584,3.695381,0.916319
32,on,direct,direct,forward,Release,2,18,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566016,0.000000,0,0,0.000000,0.018240,0.018240,1.805536,3.334019,0.963408
32,on,direct,direct,forward,Release,2,19,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567552,0.000000,0,0,0.000000,0.018176,0.018176,1.939520,3.546550,0.994867
32,on,direct,direct,forward,Release,2,20,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566912,0.000000,0,0,0.000000,0.017600,0.017600,1.805216,3.293312,1.015405
32,on,direct,direct,forward,Release,2,21,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567296,0.000000,0,0,0.000000,0.017408,0.017408,2.014656,3.486767,0.951855
32,on,direct,direct,forward,Release,2,22,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567072,0.000000,0,0,0.000000,0.017312,0.017312,1.805664,3.221948,0.929794
32,on,direct,direct,forward,Release,2,23,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567648,0.000000,0,0,0.000000,0.018176,0.018176,1.950496,3.600231,0.961323
32,on,direct,direct,forward,Release,2,24,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565248,0.000000,0,0,0.000000,0.018432,0.018432,1.934880,3.505342,0.919665
32,on,direct,direct,forward,Release,2,25,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.566080,0.000000,0,0,0.000000,0.017792,0.017792,1.809952,3.247335,0.994086
32,on,direct,direct,forward,Release,2,26,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567296,0.000000,0,0,0.000000,0.016896,0.016896,1.805184,3.364867,1.002752
32,on,direct,direct,forward,Release,2,27,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.565568,0.000000,0,0,0.000000,0.018112,0.018112,1.807296,3.287261,0.967185
32,on,direct,direct,forward,Release,2,28,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.578176,0.000000,0,0,0.000000,0.017792,0.017792,1.816512,3.228410,0.936386
32,on,direct,direct,forward,Release,2,29,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,32,0,192,12,180,180,12,45,59599888,0.567296,0.000000,0,0,0.000000,0.017408,0.017408,1.810656,3.447293,1.003804
