light_count,shadows,visibility,effective_visibility,lighting_path,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_ms,cpu_ms,readback_cpu_ms
128,off,direct,direct,forward,Release,2,0,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.058208,0.000000,0,0,0.000000,0.000000,0.000000,4.434240,5.780353,0.852749
128,off,direct,direct,forward,Release,2,1,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.062016,0.000000,0,0,0.000000,0.000000,0.000000,3.882944,5.269340,0.842209
128,off,direct,direct,forward,Release,2,2,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.060832,0.000000,0,0,0.000000,0.000000,0.000000,3.584704,5.141549,1.044370
128,off,direct,direct,forward,Release,2,3,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.060480,0.000000,0,0,0.000000,0.000000,0.000000,4.076000,5.691807,1.066041
128,off,direct,direct,forward,Release,2,4,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.066400,0.000000,0,0,0.000000,0.000000,0.000000,4.623296,6.016349,0.838702
128,off,direct,direct,forward,Release,2,5,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.058240,0.000000,0,0,0.000000,0.000000,0.000000,4.430880,5.963379,0.976512
128,off,direct,direct,forward,Release,2,6,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.062176,0.000000,0,0,0.000000,0.000000,0.000000,4.540704,6.124052,0.856186
128,off,direct,direct,forward,Release,2,7,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.054816,0.000000,0,0,0.000000,0.000000,0.000000,3.281728,4.671672,0.907783
128,off,direct,direct,forward,Release,2,8,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.065088,0.000000,0,0,0.000000,0.000000,0.000000,4.121152,5.860275,1.226533
128,off,direct,direct,forward,Release,2,9,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.062432,0.000000,0,0,0.000000,0.000000,0.000000,4.078496,5.917142,1.051744
128,off,direct,direct,forward,Release,2,10,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.072032,0.000000,0,0,0.000000,0.000000,0.000000,4.608608,6.502305,1.272340
128,off,direct,direct,forward,Release,2,11,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.064416,0.000000,0,0,0.000000,0.000000,0.000000,4.599392,6.763768,1.064338
128,off,direct,direct,forward,Release,2,12,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.066208,0.000000,0,0,0.000000,0.000000,0.000000,5.633088,7.182428,1.008121
128,off,direct,direct,forward,Release,2,13,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.064480,0.000000,0,0,0.000000,0.000000,0.000000,4.600576,6.614056,1.209982
128,off,direct,direct,forward,Release,2,14,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.069120,0.000000,0,0,0.000000,0.000000,0.000000,4.739872,6.000429,0.802614
128,off,direct,direct,forward,Release,2,15,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.056192,0.000000,0,0,0.000000,0.000000,0.000000,3.961728,5.325406,0.994425
128,off,direct,direct,forward,Release,2,16,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.068128,0.000000,0,0,0.000000,0.000000,0.000000,4.033824,5.574696,0.963047
128,off,direct,direct,forward,Release,2,17,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.060768,0.000000,0,0,0.000000,0.000000,0.000000,3.934624,5.486830,1.018391
128,off,direct,direct,forward,Release,2,18,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.061312,0.000000,0,0,0.000000,0.000000,0.000000,4.076992,5.523108,0.907712
128,off,direct,direct,forward,Release,2,19,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","05906054cf5c4f6a9346ce0b4c507f256566e43e",1920,1080,0,0,128,0,0,0,0,0,0,10,59580416,2.056544,0.000000,0,0,0.000000,0.000000,0.000000,4.410496,5.896302,0.986160
