light_count,shadows,visibility,effective_visibility,lighting_path,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_ms,cpu_ms,readback_cpu_ms
128,on,gpu-frustum,gpu-frustum,forward,Release,1,0,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.098688,0.000000,0,0,0.000000,0.018752,0.018752,3.814304,5.347978,0.892864
128,on,gpu-frustum,gpu-frustum,forward,Release,1,1,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.105056,0.000000,0,0,0.000000,0.018304,0.018304,4.394080,5.814939,0.813214
128,on,gpu-frustum,gpu-frustum,forward,Release,1,2,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.099808,0.000000,0,0,0.000000,0.018528,0.018528,4.194784,5.687969,0.939743
128,on,gpu-frustum,gpu-frustum,forward,Release,1,3,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.098464,0.000000,0,0,0.000000,0.018144,0.018144,4.383872,6.246503,0.958688
128,on,gpu-frustum,gpu-frustum,forward,Release,1,4,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.091712,0.000000,0,0,0.000000,0.018336,0.018336,4.388832,6.051826,0.925636
128,on,gpu-frustum,gpu-frustum,forward,Release,1,5,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.091328,0.000000,0,0,0.000000,0.018432,0.018432,3.821632,5.539059,0.936417
128,on,gpu-frustum,gpu-frustum,forward,Release,1,6,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.090976,0.000000,0,0,0.000000,0.018464,0.018464,4.389888,6.059861,0.860283
128,on,gpu-frustum,gpu-frustum,forward,Release,1,7,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.101440,0.000000,0,0,0.000000,0.018528,0.018528,4.168384,5.477543,0.836147
128,on,gpu-frustum,gpu-frustum,forward,Release,1,8,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.096864,0.000000,0,0,0.000000,0.018432,0.018432,4.255456,5.897374,1.086259
128,on,gpu-frustum,gpu-frustum,forward,Release,1,9,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.097824,0.000000,0,0,0.000000,0.018336,0.018336,4.729088,6.461489,1.078374
128,on,gpu-frustum,gpu-frustum,forward,Release,1,10,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.107648,0.000000,0,0,0.000000,0.018624,0.018624,4.408384,6.129222,0.972274
128,on,gpu-frustum,gpu-frustum,forward,Release,1,11,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.096640,0.000000,0,0,0.000000,0.018432,0.018432,4.758368,6.669441,1.114181
128,on,gpu-frustum,gpu-frustum,forward,Release,1,12,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.099488,0.000000,0,0,0.000000,0.020224,0.020224,4.338752,5.871916,0.917340
128,on,gpu-frustum,gpu-frustum,forward,Release,1,13,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.091680,0.000000,0,0,0.000000,0.018528,0.018528,4.111648,5.525843,0.881633
128,on,gpu-frustum,gpu-frustum,forward,Release,1,14,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.096320,0.000000,0,0,0.000000,0.019200,0.019200,4.410688,5.797987,0.851055
128,on,gpu-frustum,gpu-frustum,forward,Release,1,15,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.093920,0.000000,0,0,0.000000,0.020192,0.020192,4.139808,5.569616,1.015085
128,on,gpu-frustum,gpu-frustum,forward,Release,1,16,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.078944,0.000000,0,0,0.000000,0.018656,0.018656,4.121312,5.509102,0.828633
128,on,gpu-frustum,gpu-frustum,forward,Release,1,17,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,39,59586240,2.090080,0.000000,0,0,0.000000,0.018432,0.018432,4.192416,5.740418,1.030715
