light_count,shadows,visibility,effective_visibility,lighting_path,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_ms,cpu_ms,readback_cpu_ms
4,on,direct,direct,forward,Release,3,0,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.125120,0.000000,0,0,0.000000,0.017216,0.017216,1.925312,3.471979,1.147855
4,on,direct,direct,forward,Release,3,1,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.125280,0.000000,0,0,0.000000,0.017888,0.017888,1.693408,3.088246,0.815067
4,on,direct,direct,forward,Release,3,2,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.125440,0.000000,0,0,0.000000,0.017664,0.017664,1.921504,3.232527,0.955292
4,on,direct,direct,forward,Release,3,3,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126208,0.000000,0,0,0.000000,0.016992,0.016992,1.986464,3.291529,0.772497
4,on,direct,direct,forward,Release,3,4,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.125504,0.000000,0,0,0.000000,0.017856,0.017856,1.923328,3.187242,0.894247
4,on,direct,direct,forward,Release,3,5,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.125280,0.000000,0,0,0.000000,0.016960,0.016960,2.003008,3.322367,0.776986
4,on,direct,direct,forward,Release,3,6,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126528,0.000000,0,0,0.000000,0.017856,0.017856,1.377504,2.652613,0.806592
4,on,direct,direct,forward,Release,3,7,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126464,0.000000,0,0,0.000000,0.016640,0.016640,1.500416,2.947159,0.999145
4,on,direct,direct,forward,Release,3,8,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126624,0.000000,0,0,0.000000,0.018176,0.018176,1.509440,2.897896,0.828092
4,on,direct,direct,forward,Release,3,9,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.125856,0.000000,0,0,0.000000,0.016640,0.016640,1.529664,3.179237,0.955823
4,on,direct,direct,forward,Release,3,10,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.149504,0.000000,0,0,0.000000,0.016512,0.016512,2.001888,3.395916,0.849382
4,on,direct,direct,forward,Release,3,11,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126656,0.000000,0,0,0.000000,0.016576,0.016576,1.922176,3.219773,0.925946
4,on,direct,direct,forward,Release,3,12,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.125088,0.000000,0,0,0.000000,0.017088,0.017088,1.992864,3.402558,0.816720
4,on,direct,direct,forward,Release,3,13,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126976,0.000000,0,0,0.000000,0.016928,0.016928,1.939776,3.235503,0.890239
4,on,direct,direct,forward,Release,3,14,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.124928,0.000000,0,0,0.000000,0.016608,0.016608,1.377600,2.767750,0.868498
4,on,direct,direct,forward,Release,3,15,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.125184,0.000000,0,0,0.000000,0.017920,0.017920,2.158112,3.655205,0.987493
4,on,direct,direct,forward,Release,3,16,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126016,0.000000,0,0,0.000000,0.016832,0.016832,1.982016,3.396086,0.811240
4,on,direct,direct,forward,Release,3,17,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126976,0.000000,0,0,0.000000,0.016768,0.016768,1.921632,3.221727,0.881683
4,on,direct,direct,forward,Release,3,18,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.125312,0.000000,0,0,0.000000,0.017024,0.017024,1.668096,3.115016,0.814447
4,on,direct,direct,forward,Release,3,19,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.124928,0.000000,0,0,0.000000,0.017088,0.017088,1.582208,2.912093,0.829515
4,on,direct,direct,forward,Release,3,20,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126624,0.000000,0,0,0.000000,0.017120,0.017120,1.497888,2.927963,0.956294
4,on,direct,direct,forward,Release,3,21,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126976,0.000000,0,0,0.000000,0.016768,0.016768,1.509600,2.818506,0.848321
4,on,direct,direct,forward,Release,3,22,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.124864,0.000000,0,0,0.000000,0.016992,0.016992,1.523264,3.142267,0.986881
4,on,direct,direct,forward,Release,3,23,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.125120,0.000000,0,0,0.000000,0.017600,0.017600,1.707168,3.231315,0.853961
4,on,direct,direct,forward,Release,3,24,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126272,0.000000,0,0,0.000000,0.018112,0.018112,1.943552,3.249269,0.873318
4,on,direct,direct,forward,Release,3,25,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.124960,0.000000,0,0,0.000000,0.016864,0.016864,1.676096,3.129994,0.820328
4,on,direct,direct,forward,Release,3,26,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.124928,0.000000,0,0,0.000000,0.017120,0.017120,1.926016,3.434198,0.948920
4,on,direct,direct,forward,Release,3,27,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.126688,0.000000,0,0,0.000000,0.016672,0.016672,1.983456,3.386979,0.797885
4,on,direct,direct,forward,Release,3,28,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.125504,0.000000,0,0,0.000000,0.017856,0.017856,1.928256,3.256643,0.932890
4,on,direct,direct,forward,Release,3,29,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,4,0,24,12,12,12,12,42,59597648,0.124928,0.000000,0,0,0.000000,0.016640,0.016640,2.016992,3.583420,0.981321
