light_count,shadows,visibility,effective_visibility,lighting_path,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_ms,cpu_ms,readback_cpu_ms
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,0,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.091136,0.005824,0,0,0.000000,0.018432,0.018432,3.922688,5.559337,0.882375
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,1,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.100160,0.005728,0,0,0.000000,0.019520,0.019520,4.471968,6.045944,0.964920
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,2,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.094944,0.005536,0,0,0.000000,0.018560,0.018560,4.324064,5.873309,0.939663
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,3,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.097536,0.005728,0,0,0.000000,0.018912,0.018912,4.080832,6.062857,1.006719
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,4,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.091488,0.005696,0,0,0.000000,0.018176,0.018176,4.811904,6.393370,0.936035
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,5,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.087616,0.005824,0,0,0.000000,0.018432,0.018432,4.251200,5.783961,0.947076
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,6,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.097216,0.004928,0,0,0.000000,0.018464,0.018464,4.262112,6.026758,0.890660
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,7,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.089728,0.005728,0,0,0.000000,0.018976,0.018976,3.905248,5.361674,0.866895
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,8,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.079808,0.005696,0,0,0.000000,0.018880,0.018880,4.605344,6.205165,1.023300
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,9,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.087488,0.005952,0,0,0.000000,0.019040,0.019040,4.301408,5.704321,0.851506
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,10,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.091232,0.005184,0,0,0.000000,0.018720,0.018720,4.075936,5.673532,0.969629
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,11,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.087584,0.006240,0,0,0.000000,0.018432,0.018432,4.798912,6.429027,1.047736
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,12,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.089856,0.005664,0,0,0.000000,0.018784,0.018784,4.413984,6.064169,0.949160
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,13,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.087456,0.004864,0,0,0.000000,0.018752,0.018752,4.429920,5.950685,0.896320
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,14,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.086688,0.005824,0,0,0.000000,0.019744,0.019744,4.579776,6.013994,0.803256
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,15,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.085632,0.005824,0,0,0.000000,0.019008,0.019008,4.275200,5.662531,0.954852
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,16,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.086976,0.005696,0,0,0.000000,0.018432,0.018432,4.345312,6.053158,0.979788
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,17,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.095808,0.005792,0,0,0.000000,0.018944,0.018944,4.537536,6.185868,0.950923
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,18,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.083168,0.005760,0,0,0.000000,0.018912,0.018912,4.519904,6.221025,0.951534
128,on,gpu-occlusion,gpu-occlusion,forward,Release,1,19,"NVIDIA GeForce RTX 2080 Ti","NVIDIA-595.84","029ccb181a7a6352856df564cc98815a34397388",1920,1080,0,0,128,0,768,12,756,756,12,40,104328896,2.087776,0.005984,0,0,0.000000,0.018432,0.018432,4.800704,6.390695,0.949762
