light_count,light_layout,shadows,visibility,effective_visibility,lighting_path,requested_lighting,build_configuration,run_index,frame,device,driver,commit,width,height,validation_enabled,validation_errors,submitted_local_lights,omitted_local_lights,requested_local_shadow_faces,rendered_local_shadow_faces,dropped_shadow_faces,shadow_atlas_full_drops,shadow_tiles,draw_calls,gpu_bytes,gpu_main_raster_ms,gpu_post_raster_ms,gpu_post_visible,visibility_counters_valid,gpu_sun_shadow_ms,gpu_local_shadow_ms,gpu_shadow_ms,gpu_light_tiles_ms,gpu_build_plus_raster_ms,light_tile_count,light_tile_counts_valid,light_tile_candidate_count,light_tile_overflow_count,gpu_ms,cpu_ms,readback_cpu_ms
64,dense,on,gpu-occlusion,gpu-occlusion,tiled,tiled,Release,1,0,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,64,0,384,12,372,372,12,37,106485872,1.116800,0.005792,0,0,0.000000,0.018208,0.018208,0.118784,1.241376,8160,0,0,0,3.436608,4.879715,1.002351
64,dense,on,gpu-occlusion,gpu-occlusion,tiled,tiled,Release,1,1,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,64,0,384,12,372,372,12,37,106485872,1.119648,0.005280,0,0,0.000000,0.017856,0.017856,0.117664,1.242592,8160,0,0,0,3.194272,4.940249,1.185607
64,dense,on,gpu-occlusion,gpu-occlusion,tiled,tiled,Release,1,2,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,64,0,384,12,372,372,12,37,106485872,1.119456,0.005696,0,0,0.000000,0.018176,0.018176,0.117344,1.242496,8160,0,0,0,3.011040,4.596130,0.916538
64,dense,on,gpu-occlusion,gpu-occlusion,tiled,tiled,Release,1,3,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,64,0,384,12,372,372,12,37,106485872,1.118656,0.005184,0,0,0.000000,0.017344,0.017344,0.118688,1.242528,8160,0,0,0,3.831776,5.291752,0.866194
64,dense,on,gpu-occlusion,gpu-occlusion,tiled,tiled,Release,1,4,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,64,0,384,12,372,372,12,37,106485872,1.120992,0.005344,0,0,0.000000,0.018144,0.018144,0.120096,1.246432,8160,0,0,0,3.442368,4.901375,1.025444
64,dense,on,gpu-occlusion,gpu-occlusion,tiled,tiled,Release,1,5,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,64,0,384,12,372,372,12,37,106485872,1.120576,0.005728,0,0,0.000000,0.018432,0.018432,0.118400,1.244704,8160,0,0,0,2.656608,4.208809,1.079006
64,dense,on,gpu-occlusion,gpu-occlusion,tiled,tiled,Release,1,6,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,64,0,384,12,372,372,12,37,106485872,1.121920,0.005728,0,0,0.000000,0.017952,0.017952,0.120448,1.248096,8160,0,0,0,3.411072,5.219405,0.967665
64,dense,on,gpu-occlusion,gpu-occlusion,tiled,tiled,Release,1,7,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,64,0,384,12,372,372,12,37,106485872,1.120256,0.004768,0,0,0.000000,0.018432,0.018432,0.118496,1.243520,8160,0,0,0,3.442240,4.924329,0.972554
64,dense,on,gpu-occlusion,gpu-occlusion,tiled,tiled,Release,1,8,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,64,0,384,12,372,372,12,37,106485872,1.123232,0.005664,0,0,0.000000,0.018432,0.018432,0.118560,1.247456,8160,0,0,0,3.499552,5.057831,1.006067
64,dense,on,gpu-occlusion,gpu-occlusion,tiled,tiled,Release,1,9,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,64,0,384,12,372,372,12,37,106485872,1.120128,0.005120,0,0,0.000000,0.017984,0.017984,0.118240,1.243488,8160,0,0,0,3.151680,4.618372,0.902913
64,dense,on,gpu-occlusion,gpu-occlusion,tiled,tiled,Release,1,10,"NVIDIA GeForce RTX 2080 Ti","NVIDIA GeForce RTX 2080 Ti 595.84","4a3453e2b1868555d833f578d43f48b8bc47d41a",1920,1080,0,0,64,0,384,12,372,372,12,37,106485872,1.119264,0.005696,0,0,0.000000,0.017760,0.017760,0.117728,1.242688,8160,0,0,0,3.044896,4.926342,1.041645
